Kokkos::OpenMP::initialize WARNING: OMP_PROC_BIND environment variable not set
  In general, for best performance with OpenMP 4.0 or better set OMP_PROC_BIND=spread and OMP_PLACES=threads
  For best performance with OpenMP 3.1 set OMP_PROC_BIND=true
  For unit testing set OMP_PROC_BIND=false

MPI detected: For OpenMP binding to work as intended, MPI ranks must be bound to exclusive CPU sets.

Host Parallel Execution Space:
  KOKKOS_ENABLE_OPENMP: yes

OpenMP Runtime Configuration:
Kokkos::OpenMP thread_pool_topology[ 1 x 48 x 1 ]
Reading ParaDiS configuration
 Input file: 180chains_16.10e.data
 nodes: 5055, segments: 5930
 Burgers vector is conserved for all nodes
Step =      0: nodes = 5055, dt = 0.000000e+00, strain = 0.000000e+00, elapsed = 0.0 sec
Writing configuration in legacy data format
 Output file: output_fcc_Cu_15um_1e3/config.0.data
Writing restart file
 Restart file: output_fcc_Cu_15um_1e3/restart.0.exadis
Run until reaching strain = 0.010000
Step =    114: nodes = 11543, dt = 6.220800e-10, strain = 6.456328e-05, elapsed = 203.7 sec
Step =    115: nodes = 11569, dt = 7.464960e-10, strain = 6.530978e-05, elapsed = 205.5 sec
Step =    116: nodes = 11575, dt = 8.957952e-10, strain = 6.620557e-05, elapsed = 207.3 sec
Step =    117: nodes = 11572, dt = 5.000000e-10, strain = 6.670557e-05, elapsed = 208.9 sec
Step =    118: nodes = 11572, dt = 5.000000e-10, strain = 6.720557e-05, elapsed = 210.2 sec
Step =    119: nodes = 11585, dt = 6.000000e-10, strain = 6.780557e-05, elapsed = 211.6 sec
Step =    120: nodes = 11591, dt = 7.200000e-10, strain = 6.852557e-05, elapsed = 213.5 sec
Step =    121: nodes = 11602, dt = 8.640000e-10, strain = 6.938957e-05, elapsed = 215.3 sec
Step =    122: nodes = 11610, dt = 5.000000e-10, strain = 6.988957e-05, elapsed = 216.7 sec
Step =    123: nodes = 11619, dt = 5.000000e-10, strain = 7.038957e-05, elapsed = 218.2 sec
Step =    124: nodes = 11618, dt = 6.000000e-10, strain = 7.098957e-05, elapsed = 220.6 sec
Step =    125: nodes = 11625, dt = 7.200000e-10, strain = 7.170957e-05, elapsed = 222.2 sec
Step =    126: nodes = 11645, dt = 8.640000e-10, strain = 7.257357e-05, elapsed = 224.1 sec
Step =    127: nodes = 11636, dt = 5.000000e-10, strain = 7.307357e-05, elapsed = 225.6 sec
Step =    128: nodes = 11649, dt = 5.000000e-10, strain = 7.357357e-05, elapsed = 227.3 sec
Step =    129: nodes = 11643, dt = 6.000000e-10, strain = 7.417357e-05, elapsed = 228.9 sec
Step =    130: nodes = 11645, dt = 7.200000e-10, strain = 7.489357e-05, elapsed = 230.8 sec
Step =    131: nodes = 11648, dt = 8.640000e-10, strain = 7.575757e-05, elapsed = 233.1 sec
Step =    132: nodes = 11658, dt = 1.000000e-09, strain = 7.675757e-05, elapsed = 235.3 sec
Step =    133: nodes = 11667, dt = 5.000000e-10, strain = 7.725757e-05, elapsed = 236.8 sec
Step =    134: nodes = 11670, dt = 5.000000e-10, strain = 7.775757e-05, elapsed = 238.1 sec
Step =    135: nodes = 11670, dt = 6.000000e-10, strain = 7.835757e-05, elapsed = 239.8 sec
Step =    136: nodes = 11682, dt = 7.200000e-10, strain = 7.907757e-05, elapsed = 241.4 sec
Step =    137: nodes = 11688, dt = 8.640000e-10, strain = 7.994157e-05, elapsed = 243.8 sec
Step =    138: nodes = 11702, dt = 1.000000e-09, strain = 8.094157e-05, elapsed = 247.5 sec
Step =    139: nodes = 11714, dt = 1.000000e-09, strain = 8.194157e-05, elapsed = 249.9 sec
Step =    140: nodes = 11722, dt = 5.000000e-10, strain = 8.244157e-05, elapsed = 252.7 sec
Step =    141: nodes = 11718, dt = 5.000000e-10, strain = 8.294157e-05, elapsed = 254.2 sec
Step =    142: nodes = 11715, dt = 6.000000e-10, strain = 8.354157e-05, elapsed = 255.9 sec
Step =    143: nodes = 11715, dt = 7.200000e-10, strain = 8.426157e-05, elapsed = 258.3 sec
Step =    144: nodes = 11721, dt = 8.640000e-10, strain = 8.512557e-05, elapsed = 261.6 sec
Step =    145: nodes = 11725, dt = 5.000000e-10, strain = 8.562557e-05, elapsed = 263.6 sec
Step =    146: nodes = 11724, dt = 5.000000e-10, strain = 8.612557e-05, elapsed = 266.0 sec
Step =    147: nodes = 11727, dt = 6.000000e-10, strain = 8.672557e-05, elapsed = 268.1 sec
Step =    148: nodes = 11740, dt = 7.200000e-10, strain = 8.744557e-05, elapsed = 270.4 sec
Step =    149: nodes = 11768, dt = 8.640000e-10, strain = 8.830957e-05, elapsed = 273.5 sec
Step =    150: nodes = 11777, dt = 5.000000e-10, strain = 8.880957e-05, elapsed = 275.9 sec
Step =    151: nodes = 11780, dt = 5.000000e-10, strain = 8.930957e-05, elapsed = 278.2 sec
